GlobalId,Name,Text
1L5063dWPC$QdUCSTm2w_l,ASPWRZ,". Author: MaciekMAD/Maciek; Description: ViewDefinition [CoordinationView_V2.0]; Implementation Level: 2;1; Organization: Structural Designer; Originating System: Tekla Structures 17.0 Build:10027/23.12.2011, IFC Export Version: 306Dec 16 2011; Preprocessor Version: IFC Database Version:Work; Schema Identifiers: IFC2X3; Time Stamp: 2011-07-12T17:19:12"
1qjbGAI9T6BvurC1LlNiYL,Undefined,. Project: ASPWRZ; Top Elevation: 9769.41879833486; Bottom Elevation: -3954.5185806801; Global Top Elevation: 9769.41879833486; Global Bottom Elevation: -3954.5185806801; Has Own Geometry: 0; Children Have Geometry: 1; Global X: 697.881980348896; Global Y: -26431.1757121508; Global Z: -3954.5185806801; Bounding Box Length: 74112.2778199777; Bounding Box Width: 22464.3019117849; Bounding Box Height: 13723.937379015
0QlTeidbPB3PxneOz96_Et,Undefined,. Project: ASPWRZ; Top Elevation: 9769.41879833486; Bottom Elevation: -3954.5185806801; Global Top Elevation: 9769.41879833486; Global Bottom Elevation: -3954.5185806801; Has Own Geometry: 0; Children Have Geometry: 1; Global X: 697.881980348896; Global Y: -26168.8096562203; Global Z: -3954.5185806801; Bounding Box Length: 74112.2778199777; Bounding Box Width: 22201.9358558544; Bounding Box Height: 13723.937379015
3XlmgDE7D3cARPL5v0dg0A,Undefined,. Project: ASPWRZ; Building: Undefined; Top Elevation: 9769.41879833486; Bottom Elevation: -3954.5185806801; Global Top Elevation: 9769.41879833486; Global Bottom Elevation: -3954.5185806801; Has Own Geometry: 0; Children Have Geometry: 1; Global X: 697.881980348896; Global Y: -26168.8096562203; Global Z: -3954.5185806801; Bounding Box Length: 74112.2778199777; Bounding Box Width: 22201.9358558544; Bounding Box Height: 13723.937379015
1Fs6Ih00001p4pCparE34s,pret,. Dlugosc: 1990; Material: BST500; Numer preta: 123; Rozmiar: 8; Waga calkowita: 51.8793; Waga jednego preta: 0.78605; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 437.993183619173; Bottom Elevation: 430.005699511399; Global Top Elevation: 437.993183619173; Global Bottom Elevation: 430.005699511399; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 23072.2242080988; Global Y: -15192.8149597017; Global Z: 430.005699511399; Bounding Box Length: 9757.14952275272; Bounding Box Width: 1990.01022390299; Bounding Box Height: 7.98748410777387; Layer: TS_4 kondygnacja I - belki i plyty schody
1Gdt_20004cp4pDJ8sD3Op,pret,. Dlugosc: 860; Material: BST500; Numer preta: 2248; Rozmiar: 10; Waga calkowita: 3.71434; Waga jednego preta: 0.53062; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005738751; Bottom Elevation: 7420.00000867637; Global Top Elevation: 8280.00005738751; Global Bottom Elevation: 7420.00000867637; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 26704.8337907954; Global Y: -5059.53463063517; Global Z: 7420.00000867637; Bounding Box Length: 758.938770728826; Bounding Box Width: 9.9830065965316; Bounding Box Height: 860.000048711142; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004gJ4pDJ8sD3Os,pret,. Dlugosc: 3379; Material: BST500; Numer preta: 2191; Rozmiar: 10; Waga calkowita: 14.593901; Waga jednego preta: 2.084843; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 6509.00005246722; Bottom Elevation: 3130.00001358897; Global Top Elevation: 6509.00005246722; Global Bottom Elevation: 3130.00001358897; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 26704.8295225973; Global Y: -4899.53463067049; Global Z: 3130.00001358897; Bounding Box Length: 758.940519653799; Bounding Box Width: 9.98300666717023; Bounding Box Height: 3379.00003887824; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004gp4pDJ8sD3Os,pret,. Dlugosc: 3379; Material: BST500; Numer preta: 2191; Rozmiar: 10; Waga calkowita: 14.593901; Waga jednego preta: 2.084843; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 6509.00005246726; Bottom Elevation: 3130.00001358897; Global Top Elevation: 6509.00005246726; Global Bottom Elevation: 3130.00001358897; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 26704.8295225975; Global Y: -5059.53463067049; Global Z: 3130.00001358897; Bounding Box Length: 758.940519653799; Bounding Box Width: 9.98300666717023; Bounding Box Height: 3379.00003887828; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004iZ4pDJ8sD3Os,pret,. Dlugosc: 5150; Material: BST500; Numer preta: 1123; Rozmiar: 10; Waga calkowita: 12.7102; Waga jednego preta: 3.17755; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005246289; Bottom Elevation: 3130.00002824267; Global Top Elevation: 8280.00005246289; Global Bottom Elevation: 3130.00002824267; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 26204.8261570651; Global Y: -4899.53463067049; Global Z: 3130.00002824267; Bounding Box Length: 383.942414721467; Bounding Box Width: 9.98300666717023; Bounding Box Height: 5150.00002422022; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004j34pDJ8sD3Os,pret,. Dlugosc: 5150; Material: BST500; Numer preta: 1123; Rozmiar: 10; Waga calkowita: 12.7102; Waga jednego preta: 3.17755; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005246337; Bottom Elevation: 3130.00002824267; Global Top Elevation: 8280.00005246337; Global Bottom Elevation: 3130.00002824267; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 26204.8261570651; Global Y: -5059.53463067049; Global Z: 3130.00002824267; Bounding Box Length: 383.94241472147; Bounding Box Width: 9.98300666717023; Bounding Box Height: 5150.0000242207; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004k34pDJ8sD3Ot,pret,. Dlugosc: 2040; Material: BST500; Numer preta: 2258; Rozmiar: 10; Waga calkowita: 30.20832; Waga jednego preta: 1.25868; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005247023; Bottom Elevation: 6239.99993053966; Global Top Elevation: 8280.00005247023; Global Bottom Elevation: 6239.99993053966; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 23204.8323770625; Global Y: -4899.53463067049; Global Z: 6239.99993053966; Bounding Box Length: 2883.93908685135; Bounding Box Width: 9.98300666717114; Bounding Box Height: 2040.00012193057; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004kZ4pDJ8sD3Ot,pret,. Dlugosc: 2040; Material: BST500; Numer preta: 2258; Rozmiar: 10; Waga calkowita: 30.20832; Waga jednego preta: 1.25868; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005247079; Bottom Elevation: 6239.99993054124; Global Top Elevation: 8280.00005247079; Global Bottom Elevation: 6239.99993054124; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 23204.8323770624; Global Y: -5059.53463067049; Global Z: 6239.99993054124; Bounding Box Length: 2883.93908685134; Bounding Box Width: 9.98300666717205; Bounding Box Height: 2040.00012192955; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004n34pDJ8sD3Ou,pret,. Dlugosc: 5150; Material: BST500; Numer preta: 1123; Rozmiar: 10; Waga calkowita: 34.95305; Waga jednego preta: 3.17755; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005246289; Bottom Elevation: 3129.99999404373; Global Top Elevation: 8280.00005246289; Global Bottom Elevation: 3129.99999404373; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 21829.8261570656; Global Y: -4899.53463067049; Global Z: 3129.99999404373; Bounding Box Length: 1258.94241472094; Bounding Box Width: 9.98300666717023; Bounding Box Height: 5150.00005841916; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004nZ4pDJ8sD3Ou,pret,. Dlugosc: 5150; Material: BST500; Numer preta: 1123; Rozmiar: 10; Waga calkowita: 34.95305; Waga jednego preta: 3.17755; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005246337; Bottom Elevation: 3129.9999940443; Global Top Elevation: 8280.00005246337; Global Bottom Elevation: 3129.9999940443; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 21829.8261570681; Global Y: -5059.53463067049; Global Z: 3129.9999940443; Bounding Box Length: 1258.94241471849; Bounding Box Width: 9.98300666717023; Bounding Box Height: 5150.00005841907; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004oZ4pDJ8sD3Ou,pret,. Dlugosc: 3379; Material: BST500; Numer preta: 2191; Rozmiar: 10; Waga calkowita: 27.102959; Waga jednego preta: 2.084843; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 6509.00005246726; Bottom Elevation: 3129.99998427595; Global Top Elevation: 6509.00005246726; Global Bottom Elevation: 3129.99998427595; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 20204.8295225962; Global Y: -5059.53463067049; Global Z: 3129.99998427595; Bounding Box Length: 1508.9405196551; Bounding Box Width: 9.98300666717023; Bounding Box Height: 3379.0000681913; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004pZ4pDJ8sD3Ou,pret,. Dlugosc: 3379; Material: BST500; Numer preta: 2191; Rozmiar: 10; Waga calkowita: 27.102959; Waga jednego preta: 2.084843; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 6509.00005246722; Bottom Elevation: 3129.99998427595; Global Top Elevation: 6509.00005246722; Global Bottom Elevation: 3129.99998427595; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 20204.8295225961; Global Y: -4899.53463067049; Global Z: 3129.99998427595; Bounding Box Length: 1508.9405196551; Bounding Box Width: 9.98300666717023; Bounding Box Height: 3379.00006819126; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004qJ4pDJ8sD3Ov,pret,. Dlugosc: 5150; Material: BST500; Numer preta: 1123; Rozmiar: 10; Waga calkowita: 15.88775; Waga jednego preta: 3.17755; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005246289; Bottom Elevation: 3130.00002335711; Global Top Elevation: 8280.00005246289; Global Bottom Elevation: 3130.00002335711; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 19579.8261570651; Global Y: -4899.53463067049; Global Z: 3130.00002335711; Bounding Box Length: 508.942414721478; Bounding Box Width: 9.98300666717023; Bounding Box Height: 5150.00002910578; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004qp4pDJ8sD3Ov,pret,. Dlugosc: 5150; Material: BST500; Numer preta: 1123; Rozmiar: 10; Waga calkowita: 15.88775; Waga jednego preta: 3.17755; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005246337; Bottom Elevation: 3130.00002335711; Global Top Elevation: 8280.00005246337; Global Bottom Elevation: 3130.00002335711; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 19579.8261570651; Global Y: -5059.53463067049; Global Z: 3130.00002335711; Bounding Box Length: 508.942414721474; Bounding Box Width: 9.98300666717023; Bounding Box Height: 5150.00002910626; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004rp4pDJ8sD3Ov,pret,. Dlugosc: 3379; Material: BST500; Numer preta: 2191; Rozmiar: 10; Waga calkowita: 16.678744; Waga jednego preta: 2.084843; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 6509.00005246726; Bottom Elevation: 3130.00000870347; Global Top Elevation: 6509.00005246726; Global Bottom Elevation: 3130.00000870347; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 18579.8295225975; Global Y: -5059.53463067049; Global Z: 3130.00000870347; Bounding Box Length: 883.940519653806; Bounding Box Width: 9.98300666717023; Bounding Box Height: 3379.00004376379; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004sJ4pDJ8sD3Ov,pret,. Dlugosc: 3379; Material: BST500; Numer preta: 2191; Rozmiar: 10; Waga calkowita: 16.678744; Waga jednego preta: 2.084843; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 6509.00005246722; Bottom Elevation: 3130.00000870347; Global Top Elevation: 6509.00005246722; Global Bottom Elevation: 3130.00000870347; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 18579.8295225973; Global Y: -4899.53463067049; Global Z: 3130.00000870347; Bounding Box Length: 883.940519653806; Bounding Box Width: 9.98300666717023; Bounding Box Height: 3379.00004376375; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004tJ4pDJ8sD3Ov,pret,. Dlugosc: 5150; Material: BST500; Numer preta: 1123; Rozmiar: 10; Waga calkowita: 54.01835; Waga jednego preta: 3.17755; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005246289; Bottom Elevation: 3129.99996473037; Global Top Elevation: 8280.00005246289; Global Bottom Elevation: 3129.99996473037; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 16454.8261570641; Global Y: -4899.53463067049; Global Z: 3129.99996473037; Bounding Box Length: 2008.94241472246; Bounding Box Width: 9.98300666717023; Bounding Box Height: 5150.00008773252; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004tp4pDJ8sD3Ov,pret,. Dlugosc: 5150; Material: BST500; Numer preta: 1123; Rozmiar: 10; Waga calkowita: 54.01835; Waga jednego preta: 3.17755; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005246337; Bottom Elevation: 3129.99996473129; Global Top Elevation: 8280.00005246337; Global Bottom Elevation: 3129.99996473129; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 16454.8261570666; Global Y: -5059.53463067049; Global Z: 3129.99996473129; Bounding Box Length: 2008.94241472; Bounding Box Width: 9.98300666717023; Bounding Box Height: 5150.00008773208; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004uJ4pDJ8sD3Ov,pret,. Dlugosc: 860; Material: BST500; Numer preta: 2248; Rozmiar: 10; Waga calkowita: 4.24496; Waga jednego preta: 0.53062; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005738701; Bottom Elevation: 7420.00000379047; Global Top Elevation: 8280.00005738701; Global Bottom Elevation: 7420.00000379047; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 18579.8337907953; Global Y: -4899.53463063517; Global Z: 7420.00000379047; Bounding Box Length: 883.938770728822; Bounding Box Width: 9.9830065965316; Bounding Box Height: 860.000053596532; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004up4pDJ8sD3Ov,pret,. Dlugosc: 860; Material: BST500; Numer preta: 2248; Rozmiar: 10; Waga calkowita: 4.24496; Waga jednego preta: 0.53062; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005738751; Bottom Elevation: 7420.00000379086; Global Top Elevation: 8280.00005738751; Global Bottom Elevation: 7420.00000379086; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 18579.8337907954; Global Y: -5059.53463063517; Global Z: 7420.00000379086; Bounding Box Length: 883.93877072883; Bounding Box Width: 9.9830065965316; Bounding Box Height: 860.000053596647; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004wZ4pDJ8sD3Sm,pret,. Dlugosc: 4019; Material: BST500; Numer preta: 2192; Rozmiar: 10; Waga calkowita: 19.837784; Waga jednego preta: 2.479723; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 7149.00007332647; Bottom Elevation: 3130.00004290106; Global Top Elevation: 7149.00007332647; Global Bottom Elevation: 3130.00004290106; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 15454.8284983093; Global Y: -5059.53463067049; Global Z: 3130.00004290106; Bounding Box Length: 883.941204489505; Bounding Box Width: 9.98300666717023; Bounding Box Height: 4019.00003042541; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004x34pDJ8sD3Sm,pret,. Dlugosc: 4019; Material: BST500; Numer preta: 2192; Rozmiar: 10; Waga calkowita: 19.837784; Waga jednego preta: 2.479723; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 7149.00007332643; Bottom Elevation: 3130.00004290106; Global Top Elevation: 7149.00007332643; Global Bottom Elevation: 3130.00004290106; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 15454.8284983091; Global Y: -4899.53463067049; Global Z: 3130.00004290106; Bounding Box Length: 883.941204489503; Bounding Box Width: 9.98300666717023; Bounding Box Height: 4019.00003042537; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004$34pDJ8sD3Sn,pret,. Dlugosc: 5150; Material: BST500; Numer preta: 1123; Rozmiar: 10; Waga calkowita: 15.88775; Waga jednego preta: 3.17755; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005246289; Bottom Elevation: 3130.00002335711; Global Top Elevation: 8280.00005246289; Global Bottom Elevation: 3130.00002335711; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 14829.8261570651; Global Y: -4899.53463067049; Global Z: 3130.00002335711; Bounding Box Length: 508.942414721474; Bounding Box Width: 9.98300666717023; Bounding Box Height: 5150.00002910578; Layer: TS_7 kondygnacja II -sciany
1Gdt_20004$Z4pDJ8sD3Sn,pret,. Dlugosc: 5150; Material: BST500; Numer preta: 1123; Rozmiar: 10; Waga calkowita: 15.88775; Waga jednego preta: 3.17755; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005246337; Bottom Elevation: 3130.00002335711; Global Top Elevation: 8280.00005246337; Global Bottom Elevation: 3130.00002335711; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 14829.8261570651; Global Y: -5059.53463067049; Global Z: 3130.00002335711; Bounding Box Length: 508.94241472147; Bounding Box Width: 9.98300666717023; Bounding Box Height: 5150.00002910626; Layer: TS_7 kondygnacja II -sciany
1Gdt_200051Z4pDJ8sD3So,pret,. Dlugosc: 860; Material: BST500; Numer preta: 2248; Rozmiar: 10; Waga calkowita: 4.24496; Waga jednego preta: 0.53062; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005738701; Bottom Elevation: 7420.00000379047; Global Top Elevation: 8280.00005738701; Global Bottom Elevation: 7420.00000379047; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 13829.8337907953; Global Y: -4899.53463063517; Global Z: 7420.00000379047; Bounding Box Length: 883.938770728826; Bounding Box Width: 9.9830065965316; Bounding Box Height: 860.000053596532; Layer: TS_7 kondygnacja II -sciany
1Gdt_20005234pDJ8sD3So,pret,. Dlugosc: 860; Material: BST500; Numer preta: 2248; Rozmiar: 10; Waga calkowita: 4.24496; Waga jednego preta: 0.53062; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005738751; Bottom Elevation: 7420.00000379086; Global Top Elevation: 8280.00005738751; Global Bottom Elevation: 7420.00000379086; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 13829.8337907954; Global Y: -5059.53463063517; Global Z: 7420.00000379086; Bounding Box Length: 883.938770728828; Bounding Box Width: 9.9830065965316; Bounding Box Height: 860.000053596647; Layer: TS_7 kondygnacja II -sciany
1Gdt_200052Z4pDJ8sD3So,pret,. Dlugosc: 3379; Material: BST500; Numer preta: 2191; Rozmiar: 10; Waga calkowita: 16.678744; Waga jednego preta: 2.084843; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 6509.00005246726; Bottom Elevation: 3130.00000870347; Global Top Elevation: 6509.00005246726; Global Bottom Elevation: 3130.00000870347; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 13829.8295225975; Global Y: -5059.53463067049; Global Z: 3130.00000870347; Bounding Box Length: 883.940519653806; Bounding Box Width: 9.98300666717023; Bounding Box Height: 3379.00004376379; Layer: TS_7 kondygnacja II -sciany
1Gdt_20005334pDJ8sD3So,pret,. Dlugosc: 3379; Material: BST500; Numer preta: 2191; Rozmiar: 10; Waga calkowita: 16.678744; Waga jednego preta: 2.084843; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 6509.00005246722; Bottom Elevation: 3130.00000870347; Global Top Elevation: 6509.00005246722; Global Bottom Elevation: 3130.00000870347; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 13829.8295225973; Global Y: -4899.53463067049; Global Z: 3130.00000870347; Bounding Box Length: 883.940519653805; Bounding Box Width: 9.98300666717023; Bounding Box Height: 3379.00004376375; Layer: TS_7 kondygnacja II -sciany
1Gdt_200053Z4pDJ8sD3So,pret,. Dlugosc: 5150; Material: BST500; Numer preta: 1123; Rozmiar: 10; Waga calkowita: 9.53265; Waga jednego preta: 3.17755; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005246289; Bottom Elevation: 3130.00003312823; Global Top Elevation: 8280.00005246289; Global Bottom Elevation: 3130.00003312823; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 13454.8261570651; Global Y: -4899.53463067049; Global Z: 3130.00003312823; Bounding Box Length: 258.942414721463; Bounding Box Width: 9.98300666717023; Bounding Box Height: 5150.00001933466; Layer: TS_7 kondygnacja II -sciany
1Gdt_20005434pDJ8sD3So,pret,. Dlugosc: 5150; Material: BST500; Numer preta: 1123; Rozmiar: 10; Waga calkowita: 9.53265; Waga jednego preta: 3.17755; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005246337; Bottom Elevation: 3130.00003312823; Global Top Elevation: 8280.00005246337; Global Bottom Elevation: 3130.00003312823; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 13454.8261570651; Global Y: -5059.53463067049; Global Z: 3130.00003312823; Bounding Box Length: 258.942414721459; Bounding Box Width: 9.98300666717023; Bounding Box Height: 5150.00001933514; Layer: TS_7 kondygnacja II -sciany
1Gdt_20005534pDJ8sD3So,pret,. Dlugosc: 2040; Material: BST500; Numer preta: 2258; Rozmiar: 10; Waga calkowita: 30.20832; Waga jednego preta: 1.25868; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005247023; Bottom Elevation: 6239.99993053966; Global Top Elevation: 8280.00005247023; Global Bottom Elevation: 6239.99993053966; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 10454.8323770625; Global Y: -4899.53463067049; Global Z: 6239.99993053966; Bounding Box Length: 2883.93908685135; Bounding Box Width: 9.98300666717114; Bounding Box Height: 2040.00012193057; Layer: TS_7 kondygnacja II -sciany
1Gdt_200055Z4pDJ8sD3So,pret,. Dlugosc: 2040; Material: BST500; Numer preta: 2258; Rozmiar: 10; Waga calkowita: 30.20832; Waga jednego preta: 1.25868; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005247079; Bottom Elevation: 6239.99993054124; Global Top Elevation: 8280.00005247079; Global Bottom Elevation: 6239.99993054124; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 10454.8323770624; Global Y: -5059.53463067049; Global Z: 6239.99993054124; Bounding Box Length: 2883.93908685135; Bounding Box Width: 9.98300666717205; Bounding Box Height: 2040.00012192955; Layer: TS_7 kondygnacja II -sciany
1Gdt_20005634pDJ8sD3So,pret,. Dlugosc: 5150; Material: BST500; Numer preta: 1123; Rozmiar: 10; Waga calkowita: 12.7102; Waga jednego preta: 3.17755; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005246289; Bottom Elevation: 3130.00002824267; Global Top Elevation: 8280.00005246289; Global Bottom Elevation: 3130.00002824267; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 9954.82615706509; Global Y: -4899.53463067049; Global Z: 3130.00002824267; Bounding Box Length: 383.942414721467; Bounding Box Width: 9.98300666717023; Bounding Box Height: 5150.00002422022; Layer: TS_7 kondygnacja II -sciany
1Gdt_200056Z4pDJ8sD3So,pret,. Dlugosc: 5150; Material: BST500; Numer preta: 1123; Rozmiar: 10; Waga calkowita: 12.7102; Waga jednego preta: 3.17755; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005246337; Bottom Elevation: 3130.00002824267; Global Top Elevation: 8280.00005246337; Global Bottom Elevation: 3130.00002824267; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 9954.82615706509; Global Y: -5059.53463067049; Global Z: 3130.00002824267; Bounding Box Length: 383.942414721467; Bounding Box Width: 9.98300666717023; Bounding Box Height: 5150.0000242207; Layer: TS_7 kondygnacja II -sciany
1Gdt_200057Z4pDJ8sD3Sp,pret,. Dlugosc: 3379; Material: BST500; Numer preta: 2191; Rozmiar: 10; Waga calkowita: 25.018116; Waga jednego preta: 2.084843; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 6509.00005246726; Bottom Elevation: 3129.99998916146; Global Top Elevation: 6509.00005246726; Global Bottom Elevation: 3129.99998916146; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 8454.82952259621; Global Y: -5059.53463067049; Global Z: 3129.99998916146; Bounding Box Length: 1383.94051965515; Bounding Box Width: 9.98300666717023; Bounding Box Height: 3379.0000633058; Layer: TS_7 kondygnacja II -sciany
1Gdt_20005834pDJ8sD3Sp,pret,. Dlugosc: 3379; Material: BST500; Numer preta: 2191; Rozmiar: 10; Waga calkowita: 25.018116; Waga jednego preta: 2.084843; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 6509.00005246722; Bottom Elevation: 3129.99998916146; Global Top Elevation: 6509.00005246722; Global Bottom Elevation: 3129.99998916146; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 8454.82952259601; Global Y: -4899.53463067049; Global Z: 3129.99998916146; Bounding Box Length: 1383.94051965515; Bounding Box Width: 9.98300666717023; Bounding Box Height: 3379.00006330576; Layer: TS_7 kondygnacja II -sciany
1Gdt_200058Z4pDJ8sD3Sp,pret,. Dlugosc: 5150; Material: BST500; Numer preta: 1123; Rozmiar: 10; Waga calkowita: 41.30815; Waga jednego preta: 3.17755; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005246289; Bottom Elevation: 3129.99998427261; Global Top Elevation: 8280.00005246289; Global Bottom Elevation: 3129.99998427261; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 6829.82615706574; Global Y: -4899.53463067049; Global Z: 3129.99998427261; Bounding Box Length: 1508.94241472084; Bounding Box Width: 9.98300666717023; Bounding Box Height: 5150.00006819028; Layer: TS_7 kondygnacja II -sciany
1Gdt_20005934pDJ8sD3Sp,pret,. Dlugosc: 5150; Material: BST500; Numer preta: 1123; Rozmiar: 10; Waga calkowita: 41.30815; Waga jednego preta: 3.17755; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 8280.00005246337; Bottom Elevation: 3129.99998427329; Global Top Elevation: 8280.00005246337; Global Bottom Elevation: 3129.99998427329; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 6829.82615706818; Global Y: -5059.53463067049; Global Z: 3129.99998427329; Bounding Box Length: 1508.9424147184; Bounding Box Width: 9.98300666717023; Bounding Box Height: 5150.00006819008; Layer: TS_7 kondygnacja II -sciany
1Gdt_20005A34pDJ8sD3Sp,pret,. Dlugosc: 3379; Material: BST500; Numer preta: 2191; Rozmiar: 10; Waga calkowita: 27.102959; Waga jednego preta: 2.084843; Project: ASPWRZ; Building: Undefined; Storey: Undefined; Top Elevation: 6509.00005246726; Bottom Elevation: 3129.99998427595; Global Top Elevation: 6509.00005246726; Global Bottom Elevation: 3129.99998427595; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 5204.82952259626; Global Y: -5059.53463067049; Global Z: 3129.99998427595; Bounding Box Length: 1508.94051965511; Bounding Box Width: 9.98300666717023; Bounding Box Height: 3379.0000681913; Layer: TS_7 kondygnacja II -sciany
