GlobalId,Name,Text
1cjAhzUD134eMk5cbRlrOF,Railing:1100mm:542701,. Category: Railings; Reference: 1100mm; Height: 1100; IsExternal: 0; Reference: 1100mm; Project: 0001; Storey: Grond floor; Top Elevation: 5950; Bottom Elevation: 633.333333333333; Global Top Elevation: 5950; Global Bottom Elevation: 633.333333333333; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6253.19461280301; Global Y: 2102.52846613049; Global Z: 633.333333333333; Bounding Box Length: 2118.71813237681; Bounding Box Width: 2118.71813237683; Bounding Box Height: 5316.66666666667; Layer: A-FLOR-HRAL
0a3v3dJi10mxIqGCVATOEH,First floor,. Name: First floor; AboveGround: 9.88131291682493E-324; Category: Levels; Name: First floor; Project: 0001; Top Elevation: 12250.0000000003; Bottom Elevation: 4488; Global Top Elevation: 12250.0000000003; Global Bottom Elevation: 4488; Has Own Geometry: 0; Children Have Geometry: 1; Global X: -11529.095802025; Global Y: -13565.1148360075; Global Z: 4488; Bounding Box Length: 24283.7561585156; Bounding Box Width: 20184.7380351104; Bounding Box Height: 7762.00000000026
0HG2A49bzDARlPHy2ZDHzA,Basic Wall:CW 102-50-100p:350707,. XDim: 4488.64361411945; YDim: 264; Roughness: 914.4; Category: Walls; Reference: CW 102-50-100p; Reference: CW 102-50-100p; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: CW 102-50-100p; ThermalTransmittance: 0.87233965970269; Project: 0001; Storey: First floor; Top Elevation: 8950; Bottom Elevation: 4850; Global Top Elevation: 8950; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 4582.87623369636; Global Y: -1050.24898980017; Global Z: 4850; Bounding Box Length: 4404.22434044251; Bounding Box Width: 1415.81228073149; Bounding Box Height: 4100; Layer: A-WALL
2Aa8CEernBYvchFyrIu_68,Basic Wall:CW 102-50-100p:363324,. Roughness: 914.4; Category: Walls; Reference: CW 102-50-100p; Reference: CW 102-50-100p; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: CW 102-50-100p; ThermalTransmittance: 0.87233965970269; Project: 0001; Storey: First floor; Top Elevation: 8950; Bottom Elevation: 4850; Global Top Elevation: 8950; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -4799.86139194955; Global Y: -9824.81207707566; Global Z: 4850; Bounding Box Length: 1362.6108932423; Bounding Box Width: 4476.24433637904; Bounding Box Height: 4100; Layer: A-WALL
18iFSiavjDauoG_1kQPRiD,Basic Wall:Interior - 135mm Partition (2-hr):475549,. Roughness: 914.4; Category: Walls; Reference: Interior - 135mm Partition (2-hr); Reference: Interior - 135mm Partition (2-hr); ExtendToStructure: 0; IsExternal: 0; LoadBearing: 0; Reference: Interior - 135mm Partition (2-hr); ThermalTransmittance: 0.374531835205993; Project: 0001; Storey: First floor; Top Elevation: 8588; Bottom Elevation: 4850; Global Top Elevation: 8588; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 1; Global X: -3470.21288125155; Global Y: -7891.11408988223; Global Z: 4850; Bounding Box Length: 9399.95688333674; Bounding Box Width: 2478.36993394682; Bounding Box Height: 3738; Layer: I-WALL
2w3DstvBH5wPgPbcQqNAs1,M_Single-Flush:0915 x 2134mm:483162:1,. XDim: 915; YDim: 2134; Project: 0001; Storey: First floor; Top Elevation: 6984; Bottom Elevation: 4850; Global Top Elevation: 6984; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 3324.79923051096; Global Y: -7469.50130767202; Global Z: 4850; Bounding Box Length: 920.491882882749; Bounding Box Width: 353.865039847151; Bounding Box Height: 2134; Layer: A-WALL
2w3DstvBH5wPgPbcQqNAtF,M_Single-Flush:0915 x 2134mm:483092:1,. XDim: 915; YDim: 2134; Project: 0001; Storey: First floor; Top Elevation: 6984; Bottom Elevation: 4850; Global Top Elevation: 6984; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 75.288788409595; Global Y: -6655.14150594173; Global Z: 4850; Bounding Box Length: 920.491882882747; Bounding Box Width: 353.865039847144; Bounding Box Height: 2134; Layer: A-WALL
2w3DstvBH5wPgPbcQqNAm7,M_Single-Flush:0915 x 2134mm:483036:1,. XDim: 915; YDim: 2134; Project: 0001; Storey: First floor; Top Elevation: 6984; Bottom Elevation: 4850; Global Top Elevation: 6984; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -1137.70010945541; Global Y: -6351.15436204212; Global Z: 4850; Bounding Box Length: 920.491882882747; Bounding Box Width: 353.865039847143; Bounding Box Height: 2134; Layer: A-WALL
2w3DstvBH5wPgPbdMqNAnN,Basic Wall:Interior - 135mm Partition (2-hr):482956,. Roughness: 914.4; Category: Walls; Reference: Interior - 135mm Partition (2-hr); Reference: Interior - 135mm Partition (2-hr); ExtendToStructure: 0; IsExternal: 0; LoadBearing: 0; Reference: Interior - 135mm Partition (2-hr); ThermalTransmittance: 0.374531835205993; Project: 0001; Storey: First floor; Top Elevation: 8850; Bottom Elevation: 4850; Global Top Elevation: 8850; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 2022.48013996232; Global Y: -11504.5878288646; Global Z: 4850; Bounding Box Length: 1205.30710296518; Bounding Box Width: 4314.76734389126; Bounding Box Height: 4000; Layer: I-WALL
2w3DstvBH5wPgPbdMqNAnA,Basic Wall:Interior - 135mm Partition (2-hr):482961,. Roughness: 914.4; Category: Walls; Reference: Interior - 135mm Partition (2-hr); Reference: Interior - 135mm Partition (2-hr); ExtendToStructure: 0; IsExternal: 0; LoadBearing: 0; Reference: Interior - 135mm Partition (2-hr); ThermalTransmittance: 0.374531835205993; Project: 0001; Storey: First floor; Top Elevation: 8850; Bottom Elevation: 4850; Global Top Elevation: 8850; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -1226.88551457959; Global Y: -10689.6507215746; Global Z: 4850; Bounding Box Length: 1205.16231540572; Bounding Box Width: 4314.19003833147; Bounding Box Height: 4000; Layer: I-WALL
3QwqaXhbD8MAJGnCFPl5LY,Basic Wall:CW 102-50-100p:483839,. Roughness: 914.4; Category: Walls; Reference: CW 102-50-100p; Reference: CW 102-50-100p; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: CW 102-50-100p; ThermalTransmittance: 0.87233965970269; Project: 0001; Storey: First floor; Top Elevation: 8950; Bottom Elevation: 4850; Global Top Elevation: 8950; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 9216.83204699386; Global Y: -13565.1148360074; Global Z: 4850; Bounding Box Length: 457.461547070587; Bounding Box Width: 353.67551407549; Bounding Box Height: 4100; Layer: A-WALL
3QwqaXhbD8MAJGnCFPl5C2,Basic Wall:CW 102-50-100p:485279,. XDim: 7849.36671624056; YDim: 263.999999999999; Roughness: 914.4; Category: Walls; Reference: CW 102-50-100p; Reference: CW 102-50-100p; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: CW 102-50-100p; ThermalTransmittance: 0.87233965970269; Project: 0001; Storey: First floor; Top Elevation: 12250.0000000003; Bottom Elevation: 4850; Global Top Elevation: 12250.0000000003; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -10749.3801592029; Global Y: -3822.38986682879; Global Z: 4850; Bounding Box Length: 5737.01662330692; Bounding Box Width: 5737.01662330694; Bounding Box Height: 7400.00000000026; Layer: A-WALL
1oxXEo2on7NgTjEAMLj7tw,Basic Wall:CW 102-50-100p:535316,. Roughness: 914.4; Category: Walls; Reference: CW 102-50-100p; Reference: CW 102-50-100p; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: CW 102-50-100p; ThermalTransmittance: 0.87233965970269; Project: 0001; Storey: First floor; Top Elevation: 12250.0000000003; Bottom Elevation: 4850; Global Top Elevation: 12250.0000000003; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6231.05990681137; Global Y: 2046.50863416946; Global Z: 4850; Bounding Box Length: 4573.11456493342; Bounding Box Width: 4386.43837470019; Bounding Box Height: 7400.00000000026; Layer: A-WALL
2TUB9Q4Nj5sBGIuEAeCDJK,Basic Wall:CW 102-50-100p:546416,. Roughness: 914.4; Category: Walls; Reference: CW 102-50-100p; Reference: CW 102-50-100p; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: CW 102-50-100p; ThermalTransmittance: 0.87233965970269; Project: 0001; Storey: First floor; Top Elevation: 8588; Bottom Elevation: 4850; Global Top Elevation: 8588; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 9418.19201238611; Global Y: -13310.0633630771; Global Z: 4850; Bounding Box Length: 645.746646735486; Bounding Box Width: 1523.72768615193; Bounding Box Height: 3738; Layer: A-WALL
2TUB9Q4Nj5sBGIuEAeCDK0,Basic Wall:Interior - 135mm Partition (2-hr):546724,. XDim: 4709.11749084659; YDim: 135.500000000001; Roughness: 914.4; Category: Walls; Reference: Interior - 135mm Partition (2-hr); Reference: Interior - 135mm Partition (2-hr); ExtendToStructure: 0; IsExternal: 0; LoadBearing: 0; Reference: Interior - 135mm Partition (2-hr); ThermalTransmittance: 0.374531835205993; Project: 0001; Storey: First floor; Top Elevation: 8850; Bottom Elevation: 4850; Global Top Elevation: 8850; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 6579.06819667884; Global Y: -7076.53279660119; Global Z: 4850; Bounding Box Length: 4583.96734969486; Bounding Box Width: 1348.69949882315; Bounding Box Height: 4000; Layer: I-WALL
2TUB9Q4Nj5sBGIuEAeCDlU,Basic Wall:Interior - 135mm Partition (2-hr):547194,. XDim: 11805.6989840011; YDim: 135.500000000001; Roughness: 914.4; Category: Walls; Reference: Interior - 135mm Partition (2-hr); Reference: Interior - 135mm Partition (2-hr); ExtendToStructure: 0; IsExternal: 0; LoadBearing: 0; Reference: Interior - 135mm Partition (2-hr); ThermalTransmittance: 0.374531835205993; Project: 0001; Storey: First floor; Top Elevation: 8588; Bottom Elevation: 4850; Global Top Elevation: 8588; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 1; Global X: 4752.82568130383; Global Y: -12191.4341101413; Global Z: 4850; Bounding Box Length: 3183.92227421018; Bounding Box Width: 11439.142493605; Bounding Box Height: 3738; Layer: I-WALL
3g8FrwkJP8zAkXE_rb437v,M_Single-Flush:0915 x 2134mm:548611:1,. XDim: 915; YDim: 2134; Project: 0001; Storey: First floor; Top Elevation: 6984; Bottom Elevation: 4850; Global Top Elevation: 6984; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 6185.78602148903; Global Y: -6839.20494127506; Global Z: 4850; Bounding Box Length: 367.328994207955; Bounding Box Width: 918.938621711832; Bounding Box Height: 2134; Layer: A-WALL
3g8FrwkJP8zAkXE_rb430R,M_Single-Flush:0915 x 2134mm:548577:1,. XDim: 915; YDim: 2134; Project: 0001; Storey: First floor; Top Elevation: 6984; Bottom Elevation: 4850; Global Top Elevation: 6984; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 6509.17356280449; Global Y: -5631.24356197687; Global Z: 4850; Bounding Box Length: 367.328994207954; Bounding Box Width: 918.938621711824; Bounding Box Height: 2134; Layer: A-WALL
3g8FrwkJP8zAkXE$vb438J,Basic Wall:Interior - 135mm Partition (2-hr):548073,. XDim: 6335.0354902188; YDim: 135.5; Roughness: 914.4; Category: Walls; Reference: Interior - 135mm Partition (2-hr); Reference: Interior - 135mm Partition (2-hr); ExtendToStructure: 0; IsExternal: 0; LoadBearing: 0; Reference: Interior - 135mm Partition (2-hr); ThermalTransmittance: 0.374531835205993; Project: 0001; Storey: First floor; Top Elevation: 8588; Bottom Elevation: 4850; Global Top Elevation: 8588; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 1; Global X: 687.768216071806; Global Y: -4482.22793036886; Global Z: 4850; Bounding Box Length: 6154.57605278438; Bounding Box Width: 1769.17261623016; Bounding Box Height: 3738; Layer: I-WALL
3g8FrwkJP8zAkXE_rb436t,M_Single-Flush:0915 x 2134mm:548685:1,. XDim: 915; YDim: 2134; Project: 0001; Storey: First floor; Top Elevation: 6984; Bottom Elevation: 4850; Global Top Elevation: 6984; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 5826.81900343376; Global Y: -4456.27392612341; Global Z: 4850; Bounding Box Length: 918.938621711827; Bounding Box Width: 367.328994207959; Bounding Box Height: 2134; Layer: A-WALL
3g8FrwkJP8zAkXE$vb43C7,Basic Wall:Interior - 135mm Partition (2-hr):548349,. XDim: 3849.98132617176; YDim: 135.5; Roughness: 914.4; Category: Walls; Reference: Interior - 135mm Partition (2-hr); Reference: Interior - 135mm Partition (2-hr); ExtendToStructure: 0; IsExternal: 0; LoadBearing: 0; Reference: Interior - 135mm Partition (2-hr); ThermalTransmittance: 0.374531835205993; Project: 0001; Storey: First floor; Top Elevation: 8850; Bottom Elevation: 4850; Global Top Elevation: 8850; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 722.809409680985; Global Y: -2748.09650774788; Global Z: 4850; Bounding Box Length: 1126.52122071967; Bounding Box Width: 3754.05665438412; Bounding Box Height: 4000; Layer: I-WALL
0PfeWE7Aj7GBHCsLa672u0,Basic Wall:CW 102-50-100p:553194,. XDim: 649.98528408475; YDim: 264; Roughness: 914.4; Category: Walls; Reference: CW 102-50-100p; Reference: CW 102-50-100p; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: CW 102-50-100p; ThermalTransmittance: 0.87233965970269; Project: 0001; Storey: First floor; Top Elevation: 8950; Bottom Elevation: 4850; Global Top Elevation: 8950; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 12058.2738129463; Global Y: -2058.8051197693; Global Z: 4850; Bounding Box Length: 696.146610344505; Bounding Box Width: 423.109354446929; Bounding Box Height: 4100; Layer: A-WALL
0PfeWE7Aj7GBHCsLa672qN,Basic Wall:CW 102-50-100p:553981,. XDim: 368.000151865721; YDim: 264; Roughness: 914.4; Category: Walls; Reference: CW 102-50-100p; Reference: CW 102-50-100p; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: CW 102-50-100p; ThermalTransmittance: 0.87233965970269; Project: 0001; Storey: First floor; Top Elevation: 8950; Bottom Elevation: 4850; Global Top Elevation: 8950; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 12335.9615760826; Global Y: -2414.28684092407; Global Z: 4850; Bounding Box Length: 350.186706154132; Bounding Box Width: 423.753931329898; Bounding Box Height: 4100; Layer: A-WALL
18J$4BjujFTBNZhLt6iWh_,Basic Wall:CW 102-50-100p:561660,. Roughness: 914.4; Category: Walls; Reference: CW 102-50-100p; Reference: CW 102-50-100p; ExtendToStructure: 0; IsExternal: 1; LoadBearing: 0; Reference: CW 102-50-100p; ThermalTransmittance: 0.87233965970269; Project: 0001; Storey: First floor; Top Elevation: 8949.99999999987; Bottom Elevation: 4850; Global Top Elevation: 8949.99999999987; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 1; Global X: -5224.49557025189; Global Y: -5463.24329704485; Global Z: 4850; Bounding Box Length: 1988.74996655985; Bounding Box Width: 1802.07377632661; Bounding Box Height: 4099.99999999987; Layer: A-WALL
1hvOkuNhjDzwmQLQcPaHVg,Basic Wall:CW 102-50-100p:561660,. ProfileName: Storefront; XDim: 3300.00000000026; YDim: 3431.20477610239; Reference: Storefront; Category: Walls; Reference: Storefront; Project: 0001; Storey: First floor; Top Elevation: 12250.0000000001; Bottom Elevation: 8949.99999999987; Global Top Elevation: 12250.0000000001; Global Bottom Elevation: 8949.99999999987; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5337.20839117303; Global Y: -6376.88720175769; Global Z: 8949.99999999987; Bounding Box Length: 2828.43050196057; Bounding Box Width: 2828.43050196058; Bounding Box Height: 3300.00000000026; Layer: A-WALL
2w3DstvBH5wPgPbdMqNAm7,M_Single-Flush:0915 x 2134mm:483036,. ProfileName: 0915 x 2134mm; IsExternal: 0; Reference: 0915 x 2134mm; ThermalTransmittance: 3.7021; Category: Doors; Reference: 0915 x 2134mm; Project: 0001; Storey: First floor; Top Elevation: 7060; Bottom Elevation: 4850; Global Top Elevation: 7060; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -1217.49765830405; Global Y: -6393.879468306; Global Z: 4850; Bounding Box Length: 1080.08698058004; Bounding Box Width: 439.315252374925; Bounding Box Height: 2210; Layer: A-DOOR
2w3DstvBH5wPgPbdMqNAtF,M_Single-Flush:0915 x 2134mm:483092,. ProfileName: 0915 x 2134mm; IsExternal: 0; Reference: 0915 x 2134mm; ThermalTransmittance: 3.7021; Category: Doors; Reference: 0915 x 2134mm; Project: 0001; Storey: First floor; Top Elevation: 7060; Bottom Elevation: 4850; Global Top Elevation: 7060; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -4.50876043904991; Global Y: -6697.86661220563; Global Z: 4850; Bounding Box Length: 1080.08698058004; Bounding Box Width: 439.315252374925; Bounding Box Height: 2210; Layer: A-DOOR
2w3DstvBH5wPgPbdMqNAs1,M_Single-Flush:0915 x 2134mm:483162,. ProfileName: 0915 x 2134mm; IsExternal: 0; Reference: 0915 x 2134mm; ThermalTransmittance: 3.7021; Category: Doors; Reference: 0915 x 2134mm; Project: 0001; Storey: First floor; Top Elevation: 7060; Bottom Elevation: 4850; Global Top Elevation: 7060; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 3245.00168166232; Global Y: -7512.22641393591; Global Z: 4850; Bounding Box Length: 1080.08698058004; Bounding Box Width: 439.315252374925; Bounding Box Height: 2210; Layer: A-DOOR
1PN2e_A5LD5PkXFWjX4xo_,M_Single-Flush:0813 x 2134mm:537113,. ProfileName: 0813 x 2134mm; IsExternal: 0; Reference: 0813 x 2134mm; ThermalTransmittance: 3.7021; Category: Doors; Reference: 0813 x 2134mm; Project: 0001; Storey: First floor; Top Elevation: 7060; Bottom Elevation: 4850; Global Top Elevation: 7060; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -2670.30234971557; Global Y: 1087.98671672138; Global Z: 4850; Bounding Box Length: 869.034234078263; Bounding Box Width: 869.034234078263; Bounding Box Height: 2210; Layer: A-DOOR
1PN2e_A5LD5PkXFWjX4xpI,M_Single-Flush:0813 x 2134mm:537205,. ProfileName: 0813 x 2134mm; IsExternal: 0; Reference: 0813 x 2134mm; ThermalTransmittance: 3.7021; Category: Doors; Reference: 0813 x 2134mm; Project: 0001; Storey: First floor; Top Elevation: 7060; Bottom Elevation: 4850; Global Top Elevation: 7060; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -3692.01849600629; Global Y: -2164.04778553196; Global Z: 4850; Bounding Box Length: 869.034234078263; Bounding Box Width: 869.034234078264; Bounding Box Height: 2210; Layer: A-DOOR
1PN2e_A5LD5PkXFWjX4xpT,"Flush_Door_with_Louvers_2218:24"" x 80"":537210",". ProfileName: 24"" x 80""; IsExternal: 0; Reference: 24"" x 80""; Category: Doors; Reference: 24"" x 80""; Project: 0001; Storey: First floor; Top Elevation: 6958.2; Bottom Elevation: 4850; Global Top Elevation: 6958.2; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -8112.89377674249; Global Y: 2639.0894211137; Global Z: 4850; Bounding Box Length: 630.597827462165; Bounding Box Width: 630.597827462161; Bounding Box Height: 2108.2; Layer: A-DOOR"
3g8FrwkJP8zAkXE$vb430R,M_Single-Flush:0915 x 2134mm:548577,. ProfileName: 0915 x 2134mm; IsExternal: 0; Reference: 0915 x 2134mm; ThermalTransmittance: 3.7021; Category: Doors; Reference: 0915 x 2134mm; Project: 0001; Storey: First floor; Top Elevation: 7060; Bottom Elevation: 4850; Global Top Elevation: 7060; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 6466.14365103518; Global Y: -5711.35937106015; Global Z: 4850; Bounding Box Length: 455.123032638857; Bounding Box Width: 1078.67509317979; Bounding Box Height: 2210; Layer: A-DOOR
3g8FrwkJP8zAkXE$vb437v,M_Single-Flush:0915 x 2134mm:548611,. ProfileName: 0915 x 2134mm; IsExternal: 0; Reference: 0915 x 2134mm; ThermalTransmittance: 3.7021; Category: Doors; Reference: 0915 x 2134mm; Project: 0001; Storey: First floor; Top Elevation: 7060; Bottom Elevation: 4850; Global Top Elevation: 7060; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 6143.02178651925; Global Y: -6919.39187561819; Global Z: 4850; Bounding Box Length: 455.123032638857; Bounding Box Width: 1078.67509317979; Bounding Box Height: 2210; Layer: A-DOOR
3g8FrwkJP8zAkXE$vb436t,M_Single-Flush:0915 x 2134mm:548685,. ProfileName: 0915 x 2134mm; IsExternal: 0; Reference: 0915 x 2134mm; ThermalTransmittance: 3.7021; Category: Doors; Reference: 0915 x 2134mm; Project: 0001; Storey: First floor; Top Elevation: 7060; Bottom Elevation: 4850; Global Top Elevation: 7060; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: 5746.90744254268; Global Y: -4500.39044178474; Global Z: 4850; Bounding Box Length: 1078.67509317979; Bounding Box Width: 455.123032638859; Bounding Box Height: 2210; Layer: A-DOOR
0IUrb2HMzB$vQgKkoaZA6J,"Flush_Door_with_Louvers_2218:24"" x 80"":565930",". ProfileName: 24"" x 80""; IsExternal: 0; Reference: 24"" x 80""; Category: Doors; Reference: 24"" x 80""; Project: 0001; Storey: First floor; Top Elevation: 6958.2; Bottom Elevation: 4850; Global Top Elevation: 6958.2; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -8400.46198669766; Global Y: 1723.18612539616; Global Z: 4850; Bounding Box Length: 630.597827462161; Bounding Box Width: 630.597827462168; Bounding Box Height: 2108.2; Layer: A-DOOR"
0IUrb2HMzB$vQgKkoaZA6I,"Flush_Door_with_Louvers_2218:24"" x 80"":565931",". ProfileName: 24"" x 80""; IsExternal: 0; Reference: 24"" x 80""; Category: Doors; Reference: 24"" x 80""; Project: 0001; Storey: First floor; Top Elevation: 6958.2; Bottom Elevation: 4850; Global Top Elevation: 6958.2; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -4459.57078903089; Global Y: -2217.70507227063; Global Z: 4850; Bounding Box Length: 630.597827462159; Bounding Box Width: 630.597827462161; Bounding Box Height: 2108.2; Layer: A-DOOR"
0IUrb2HMzB$vQgKkoaZA6L,"Flush_Door_with_Louvers_2218:24"" x 80"":565932",". ProfileName: 24"" x 80""; IsExternal: 0; Reference: 24"" x 80""; Category: Doors; Reference: 24"" x 80""; Project: 0001; Storey: First floor; Top Elevation: 6958.2; Bottom Elevation: 4850; Global Top Elevation: 6958.2; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -8554.46002193362; Global Y: -151.741367971397; Global Z: 4850; Bounding Box Length: 630.597827462165; Bounding Box Width: 630.597827462161; Bounding Box Height: 2108.2; Layer: A-DOOR"
0IUrb2HMzB$vQgKkoaZA6K,"Flush_Door_with_Louvers_2218:24"" x 80"":565933",". ProfileName: 24"" x 80""; IsExternal: 0; Reference: 24"" x 80""; Category: Doors; Reference: 24"" x 80""; Project: 0001; Storey: First floor; Top Elevation: 6958.2; Bottom Elevation: 4850; Global Top Elevation: 6958.2; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -7873.35108228897; Global Y: 529.367571673248; Global Z: 4850; Bounding Box Length: 630.597827462166; Bounding Box Width: 630.597827462161; Bounding Box Height: 2108.2; Layer: A-DOOR"
0IUrb2HMzB$vQgKkoaZA6N,"Flush_Door_with_Louvers_2218:24"" x 80"":565934",". ProfileName: 24"" x 80""; IsExternal: 0; Reference: 24"" x 80""; Category: Doors; Reference: 24"" x 80""; Project: 0001; Storey: First floor; Top Elevation: 6958.2; Bottom Elevation: 4850; Global Top Elevation: 6958.2; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -6238.94446825438; Global Y: -2361.70921388607; Global Z: 4850; Bounding Box Length: 630.597827462165; Bounding Box Width: 630.597827462161; Bounding Box Height: 2108.2; Layer: A-DOOR"
0IUrb2HMzB$vQgKkoaZA6M,"Flush_Door_with_Louvers_2218:24"" x 80"":565935",". ProfileName: 24"" x 80""; IsExternal: 0; Reference: 24"" x 80""; Category: Doors; Reference: 24"" x 80""; Project: 0001; Storey: First floor; Top Elevation: 6958.2; Bottom Elevation: 4850; Global Top Elevation: 6958.2; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5591.4231007161; Global Y: -1714.18784634779; Global Z: 4850; Bounding Box Length: 630.597827462164; Bounding Box Width: 630.597827462161; Bounding Box Height: 2108.2; Layer: A-DOOR"
2eyHDDjdL4vfbUgZPevVsm,Door-Double-Sliding1:elevator door:572709,. ProfileName: elevator door; IsExternal: 0; Reference: elevator door; ThermalTransmittance: 3.128722913; Category: Doors; Reference: elevator door; Project: 0001; Storey: First floor; Top Elevation: 6958.2; Bottom Elevation: 4850; Global Top Elevation: 6958.2; Global Bottom Elevation: 4850; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -2920.13127034905; Global Y: -277.001381893427; Global Z: 4850; Bounding Box Length: 1143.53308653488; Bounding Box Width: 1143.53308653489; Bounding Box Height: 2108.2; Layer: A-DOOR
3QwqaXhbD8MAJGnCFPl57t,Curtain Wall:Storefront:484714,. IsExternal: 1; Reference: Storefront; Category: Walls; Reference: Storefront; Project: 0001; Storey: First floor; Top Elevation: 8588; Bottom Elevation: 4850; Global Top Elevation: 8588; Global Bottom Elevation: 4850; Has Own Geometry: 0; Children Have Geometry: 1; Global X: -5856.04200762423; Global Y: -13408.0559009203; Global Z: 4850; Bounding Box Length: 15124.2744786365; Bounding Box Width: 3929.49276454844; Bounding Box Height: 3738
3QwqaXhbD8MAJGnCFPl57s,System Panel:Glazed:484715,. ProfileName: Glazed; XDim: 25; YDim: 1339.09637561792; IsExternal: 1; Reference: Glazed; ThermalTransmittance: 6.7069; Category: Curtain Panels; Reference: Glazed; Project: 0001; Storey: First floor; Top Elevation: 7225; Bottom Elevation: 4900; Global Top Elevation: 7225; Global Bottom Elevation: 4900; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -5783.33916322231; Global Y: -9865.464380582; Global Z: 4900; Bounding Box Length: 1304.95142320376; Bounding Box Width: 350.004025850083; Bounding Box Height: 2325; Layer: A-GLAZ-CURT
3QwqaXhbD8MAJGnCFPl57o,System Panel:Glazed:484719,. ProfileName: Glazed; XDim: 25; YDim: 1364.09637531312; IsExternal: 1; Reference: Glazed; ThermalTransmittance: 6.7069; Category: Curtain Panels; Reference: Glazed; Project: 0001; Storey: First floor; Top Elevation: 7225; Bottom Elevation: 4900; Global Top Elevation: 7225; Global Bottom Elevation: 4900; Has Own Geometry: 1; Children Have Geometry: 0; Global X: -4435.97136470885; Global Y: -10209.4642694522; Global Z: 4900; Bounding Box Length: 1329.20042071279; Bounding Box Width: 356.085646075586; Bounding Box Height: 2325; Layer: A-GLAZ-CURT
